start,1705466693.2203496,17.99
end,1705466693.1868489,18.32
start,1705466694.2367713,17.65
end,1705466694.0700648,17.99
start,1705466695.1692464,17.32
end,1705466694.0700648,17.99
start,1705466696.1860213,17.0
end,1705466696.6028516,17.32
start,1705466697.2357786,16.66
end,1705466697.2357786,17
start,1705466698.1689649,16.34
end,1705466698.102793,16.66
start,1705466699.1852794,15.99
end,1705466699.1684897,16.34
start,1705466700.2348921,15.67
end,1705466700.4018126,15.99
start,1705466701.1692204,15.34
end,1705466701.9850574,15.34
start,1705466703.2346537,14.7
end,1705466701.9850574,15.34
start,1705466704.1678228,14.38
end,1705466704.2344456,14.7
start,1705466705.1844988,14.05
end,1705466705.067502,14.38
start,1705466706.2336051,13.74
end,1705466706.0835433,14.05
start,1705466707.166501,13.42
end,1705466707.4664643,13.74
start,1705466708.183015,13.08
end,1705466708.2169468,13.42
start,1705466709.2327943,12.76
end,1705466708.949552,13.08
start,1705466710.1659174,12.48
end,1705466710.0492277,12.76
start,1705466711.183129,12.17
end,1705466711.715593,12.48
start,1705466712.2340715,11.97
end,1705466712.9994595,11.97
start,1705466713.165766,11.75
end,1705466712.9994595,11.97
start,1705466714.1842642,11.56
end,1705466714.898206,11.75
start,1705466716.1648061,11.41
end,1705466715.7147403,11.56
start,1705466717.1816773,11.49
end,1705466717.1816773,11.41
start,1705466718.197523,11.36
end,1705466718.1142194,11.49
start,1705466719.169646,11.3
end,1705466719.0309043,11.36
start,1705466720.2594688,11.34
end,1705466719.0309043,11.36
start,1705466721.1974607,11.37
end,1705466721.6463506,11.34
start,1705466722.2024124,11.3
end,1705466721.9962945,11.37
start,1705466723.2221003,11.35
end,1705466723.6963778,11.3
start,1705466724.1964457,11.26
end,1705466724.4622405,11.35
start,1705466725.1733098,11.07
end,1705466725.8957946,11.07
start,1705466727.195527,11.13
end,1705466725.8957946,11.07
start,1705466728.1620057,11.04
end,1705466728.3618653,11.13
start,1705466729.178348,10.93
end,1705466729.178348,11.04
start,1705466730.1959977,10.82
end,1705466729.8786643,10.93
start,1705466731.2109685,10.85
end,1705466730.9116356,10.82
start,1705466732.177862,11.12
end,1705466730.9116356,10.82
start,1705466733.1944926,11.14
end,1705466733.546404,11.12
start,1705466734.2101312,11.12
end,1705466734.293496,11.14
start,1705466735.177013,11.13
end,1705466735.9436643,11.13
start,1705466736.1933308,11.38
end,1705466735.9436643,11.13
start,1705466738.1760442,11.4
end,1705466737.1600354,11.38
start,1705466739.192625,11.53
end,1705466739.0009918,11.4
start,1705466740.2090712,11.93
end,1705466739.9257698,11.53
start,1705466741.1754754,12.17
end,1705466739.9257698,11.53
start,1705466742.1918302,12.48
end,1705466741.8754966,12.17
start,1705466743.1585374,12.73
end,1705466742.941804,12.48
start,1705466744.1751342,13.01
end,1705466744.1751342,12.73
start,1705466745.2245975,13.2
end,1705466744.9908824,13.01
start,1705466746.1739771,13.39
end,1705466745.957442,13.2
start,1705466747.1742008,13.6
end,1705466747.490605,13.39
start,1705466748.2242432,13.62
end,1705466748.3237667,13.6
start,1705466749.1732855,13.66
end,1705466749.9566507,13.66
start,1705466750.1733415,13.78
end,1705466750.9731278,13.78
start,1705466752.172813,14.07
end,1705466750.9731278,13.78
start,1705466753.1722927,14.16
end,1705466753.401407,14.07
start,1705466754.222286,14.17
end,1705466754.25667,14.16
start,1705466755.1722279,14.15
end,1705466755.0390096,14.17
start,1705466756.17161,14.11
end,1705466756.5135016,14.15
start,1705466757.2220716,14.13
end,1705466757.4878001,14.11
start,1705466758.1723268,14.14
end,1705466758.4218824,14.13
start,1705466759.1870008,14.19
end,1705466759.071172,14.14
start,1705466760.2371507,14.18
end,1705466761.0204463,14.18
start,1705466762.1868503,14.16
end,1705466761.0204463,14.18
start,1705466763.236826,14.3
end,1705466763.236826,14.16
start,1705466764.1703477,14.56
end,1705466763.986739,14.3
start,1705466765.1858299,14.9
end,1705466765.2026885,14.56
start,1705466766.2359142,15.22
end,1705466765.9363842,14.9
start,1705466767.1694298,15.55
end,1705466767.0706291,15.22
start,1705466768.1856768,15.66
end,1705466768.0354984,15.55
start,1705466769.2353787,15.69
end,1705466768.90206,15.66
start,1705466770.1685376,15.76
end,1705466771.025252,15.76
start,1705466771.184715,15.89
end,1705466771.8845851,15.89
start,1705466773.1680417,15.47
end,1705466773.251177,15.76
start,1705466774.1844435,15.14
end,1705466774.034011,15.47
start,1705466775.234844,14.82
end,1705466775.0174093,15.14
start,1705466776.1673236,14.5
end,1705466776.0838363,14.82
start,1705466777.1835296,14.18
end,1705466777.1001484,14.5
start,1705466778.2332337,13.85
end,1705466778.5213647,14.18
start,1705466779.1665907,13.54
end,1705466779.1497471,13.85
start,1705466780.182955,13.22
end,1705466780.0319657,13.54
start,1705466782.1655507,12.57
end,1705466782.015916,12.9
start,1705466783.1821954,12.26
end,1705466782.93241,12.57
start,1705466784.2327468,11.94
end,1705466784.265888,12.26
start,1705466785.172722,11.64
end,1705466785.148616,11.94
start,1705466786.1809561,11.32
end,1705466785.8982942,11.64
start,1705466787.2305493,11.01
end,1705466787.2375932,11.32
start,1705466788.1640284,10.71
end,1705466788.0472074,11.01
start,1705466789.181206,10.4
end,1705466789.7473083,10.71
start,1705466790.2306175,10.08
end,1705466790.263683,10.4
start,1705466791.1636014,9.77
end,1705466791.930224,9.77
start,1705466792.1798701,9.46
end,1705466792.9962068,9.46
start,1705466794.1642888,8.85
end,1705466794.1642888,9.16
start,1705466795.179759,8.55
end,1705466794.9632301,8.85
start,1705466796.2289784,8.25
end,1705466794.9632301,8.85
start,1705466797.1619372,8.02
end,1705466797.061793,8.25
start,1705466798.1792085,7.85
end,1705466797.8867166,8.02
start,1705466799.2616253,7.68
end,1705466799.278599,7.85
start,1705466800.1618717,7.57
end,1705466800.2114184,7.68
start,1705466801.2113888,7.38
end,1705466801.079281,7.57
start,1705466802.2276375,7.22
end,1705466802.142761,7.38
start,1705466803.1605406,7.23
end,1705466803.4105377,7.22
start,1705466804.1769245,7.25
end,1705466805.009749,7.25
start,1705466806.1725585,7.36
end,1705466805.009749,7.25
start,1705466807.176326,7.49
end,1705466806.9101963,7.36
start,1705466808.2261035,7.69
end,1705466807.9095387,7.49
start,1705466809.1749253,7.87
end,1705466809.3098109,7.69
start,1705466810.175767,8.05
end,1705466810.075607,7.87
start,1705466811.233322,8.2
end,1705466810.9583054,8.05
start,1705466812.174794,8.34
end,1705466812.6748998,8.2
start,1705466813.1745653,8.35
end,1705466813.4754531,8.34
start,1705466814.224924,8.33
end,1705466814.1081922,8.35
start,1705466815.1742494,8.46
end,1705466814.9739647,8.33
start,1705466816.1739912,8.61
end,1705466816.990815,8.61
start,1705466818.1736467,9.19
end,1705466817.957177,8.92
start,1705466819.1733494,9.45
end,1705466819.1733494,9.19
start,1705466820.2232826,9.59
end,1705466820.022878,9.45
start,1705466821.1729016,10.17
end,1705466820.022878,9.45
start,1705466822.1725767,10.75
end,1705466822.022938,10.17
start,1705466823.222479,10.9
end,1705466822.9726706,10.75
start,1705466824.1730816,11.03
end,1705466824.0723002,10.9
start,1705466825.187532,11.15
end,1705466825.0893126,11.03
start,1705466826.2377954,11.14
end,1705466826.5050824,11.15
start,1705466827.1714249,11.31
end,1705466827.554327,11.14
start,1705466828.1874988,11.49
end,1705466828.40458,11.31
start,1705466829.2374544,11.65
end,1705466829.78833,11.49
start,1705466830.1709538,12.11
end,1705466830.3374705,11.65
start,1705466831.186938,12.97
end,1705466831.8703911,12.97
start,1705466833.1698272,14.29
end,1705466833.2205257,13.73
start,1705466834.219645,14.5
end,1705466834.0532713,14.29
start,1705466835.2359278,14.46
end,1705466835.0705454,14.5
start,1705466836.169341,14.32
end,1705466836.2016675,14.46
start,1705466837.1860728,14.29
end,1705466837.1523972,14.32
start,1705466838.2357924,14.16
end,1705466837.9847972,14.29
start,1705466839.168113,13.83
end,1705466839.4183917,14.16
start,1705466840.1850061,13.53
end,1705466840.23551,13.83
start,1705466841.2337058,13.24
end,1705466841.2518167,13.53
start,1705466842.1734555,13.01
end,1705466843.1010156,13.01
start,1705466843.1857228,13.0
end,1705466843.966432,13
start,1705466845.1668682,12.75
end,1705466843.966432,13
start,1705466846.1835682,12.76
end,1705466846.1167486,12.75
start,1705466847.2333724,12.87
end,1705466847.083161,12.76
start,1705466848.1665924,12.76
end,1705466848.2165143,12.87
start,1705466849.1832948,12.74
end,1705466848.8823144,12.76
start,1705466850.232363,12.78
end,1705466849.9497676,12.74
start,1705466851.1654532,12.78
end,1705466851.3987076,12.78
start,1705466852.1857927,12.66
end,1705466853.0806203,12.66
start,1705466854.1644127,12.32
end,1705466853.998057,12.54
start,1705466855.1875894,12.09
end,1705466855.1885638,12.32
start,1705466856.2318406,11.87
end,1705466855.9478698,12.09
start,1705466857.1641026,11.65
end,1705466857.0808568,11.87
start,1705466858.181199,11.45
end,1705466857.897689,11.65
start,1705466859.2315865,11.34
end,1705466859.4141731,11.45
start,1705466860.1638942,11.36
end,1705466860.0304563,11.34
start,1705466861.1807234,11.26
end,1705466860.963591,11.36
start,1705466862.2297297,11.16
end,1705466863.029939,11.16
start,1705466864.1798506,11.08
end,1705466863.029939,11.16
start,1705466865.2291842,11.05
end,1705466864.8127131,11.11
start,1705466866.1622434,11.18
end,1705466866.212095,11.05
start,1705466867.2120388,11.24
end,1705466867.0619833,11.18
start,1705466868.2616477,11.26
end,1705466868.0407777,11.24
start,1705466869.1615434,11.27
end,1705466868.0407777,11.24
start,1705466870.1776028,11.27
end,1705466870.2776234,11.27
start,1705466871.2277045,11.24
end,1705466871.1028833,11.27
start,1705466872.1608498,11.27
end,1705466872.0276377,11.24
start,1705466873.185581,11.17
end,1705466874.0271819,11.17
start,1705466874.237193,11.13
end,1705466874.0271819,11.17
start,1705466876.1780777,10.99
end,1705466875.4717174,11.13
start,1705466877.2357702,10.94
end,1705466876.4756892,11.09
start,1705466878.1591103,10.81
end,1705466878.0589306,10.94
start,1705466879.1751957,10.7
end,1705466878.9753165,10.81
start,1705466880.2383952,10.68
end,1705466878.9753165,10.81
start,1705466881.1756537,10.62
end,1705466881.192516,10.68
start,1705466882.1755226,10.59
end,1705466881.9587262,10.62
start,1705466883.224794,10.63
end,1705466883.0756054,10.59
start,1705466884.174175,10.61
end,1705466884.4912581,10.63
start,1705466885.224075,10.51
end,1705466885.490894,10.61
start,1705466886.224199,10.46
end,1705466886.3244286,10.51
start,1705466887.1738517,10.46
end,1705466887.8898358,10.46
start,1705466888.173422,10.46
end,1705466887.8898358,10.46
start,1705466889.2233427,10.54
end,1705466889.39035,10.46
start,1705466891.186549,10.54
end,1705466891.0229464,10.47
start,1705466892.238301,10.58
end,1705466891.0229464,10.47
start,1705466893.1724985,10.46
end,1705466893.1556513,10.58
start,1705466894.188376,10.37
end,1705466894.0884414,10.46
start,1705466895.2383177,10.37
end,1705466894.0884414,10.46
start,1705466896.1716003,10.4
end,1705466896.5550857,10.37
start,1705466897.1879404,10.43
end,1705466897.3711772,10.4
start,1705466898.237799,10.48
end,1705466898.2213323,10.43
start,1705466899.171069,10.41
end,1705466899.0790632,10.48
start,1705466900.1872354,10.43
end,1705466900.4464219,10.41
start,1705466901.2367342,10.45
end,1705466901.2534568,10.43
start,1705466902.1705992,10.37
end,1705466902.1201851,10.45
start,1705466903.1882465,10.49
end,1705466903.044393,10.37
start,1705466904.2357538,10.44
end,1705466904.3377402,10.49
start,1705466906.1877787,10.12
end,1705466905.7688732,10.44
start,1705466907.2351606,10.18
end,1705466906.5855825,10.28
start,1705466908.1680698,10.32
end,1705466907.4099715,10.12
start,1705466909.184648,10.22
end,1705466909.184648,10.32
start,1705466910.2344773,10.05
end,1705466909.917977,10.22
start,1705466911.1680763,9.93
end,1705466911.3009193,10.05
start,1705466912.1837275,9.8
end,1705466912.1506925,9.93
start,1705466913.2338514,9.71
end,1705466913.0002837,9.8
start,1705466914.1668887,9.73
end,1705466914.2171748,9.71
start,1705466915.2170503,9.73
end,1705466915.2023814,9.73
start,1705466916.2328966,9.69
end,1705466916.2162464,9.73
start,1705466917.1670027,9.79
end,1705466917.673796,9.69
start,1705466918.186606,10.04
end,1705466918.3993378,9.79
start,1705466920.165638,10.17
end,1705466920.3158026,10.18
start,1705466921.1817896,10.1
end,1705466921.1317837,10.17
start,1705466922.1993315,10.32
end,1705466922.1639876,10.1
start,1705466923.1647494,10.33
end,1705466923.5311708,10.32
start,1705466924.2143607,10.38
end,1705466924.1980324,10.33
start,1705466925.1985633,10.5
end,1705466925.0226946,10.38
start,1705466926.163948,10.62
end,1705466926.2975965,10.5
start,1705466927.2139401,10.6
end,1705466927.0305657,10.62
start,1705466928.1968758,10.68
end,1705466927.9802525,10.6
start,1705466929.1634324,11.06
end,1705466929.8817008,11.06
start,1705466931.2369673,11.44
end,1705466931.1797807,11.42
start,1705466932.1769643,11.9
end,1705466931.1797807,11.42
start,1705466933.18801,13.07
end,1705466933.1551595,11.44
start,1705466934.1848836,14.7
end,1705466934.3011205,13.07
start,1705466935.2014163,15.46
end,1705466934.9011102,14.7
start,1705466936.184142,16.58
end,1705466936.034841,15.46
start,1705466937.2004874,17.6
end,1705466937.5591266,16.58
start,1705466938.200732,18.16
end,1705466938.2339036,17.6
start,1705466939.1841877,18.83
end,1705466939.000366,18.16
start,1705466940.19998,20.55
end,1705466940.1837015,18.83
start,1705466942.1832292,23.96
end,1705466942.0325327,20.55
start,1705466943.2002635,24.7
end,1705466942.9872046,23.96
start,1705466944.1657612,24.97
end,1705466944.0821671,24.7
start,1705466945.1818252,24.76
end,1705466944.0821671,24.7
start,1705466946.19892,24.41
end,1705466945.916289,24.97
start,1705466947.1650078,24.13
end,1705466947.5651836,24.41
start,1705466948.181496,24.0
end,1705466948.2983098,24.13
start,1705466949.1977727,23.81
end,1705466948.9971166,24
start,1705466950.1645136,23.5
end,1705466949.9978,23.81
start,1705466951.181217,23.21
end,1705466951.8640401,23.5
start,1705466953.1638124,22.6
end,1705466952.6137717,23.21
start,1705466954.180232,22.28
end,1705466954.1175494,22.6
start,1705466955.2373788,21.94
end,1705466955.0381172,22.28
start,1705466956.1631877,21.6
end,1705466955.0381172,22.28
start,1705466957.1793325,21.26
end,1705466957.1793325,21.6
start,1705466958.2297502,20.93
end,1705466958.0306692,21.26
start,1705466959.1733155,20.59
end,1705466958.0306692,21.26
start,1705466960.1870162,20.26
end,1705466960.595518,20.59
start,1705466961.2698798,19.96
end,1705466961.2119102,20.26
start,1705466962.175594,19.65
end,1705466962.0448585,19.96
start,1705466963.178902,19.36
end,1705466963.308523,19.65
start,1705466965.1769764,18.83
end,1705466964.994503,19.05
start,1705466966.1771846,18.91
end,1705466964.994503,19.05
start,1705466967.227652,18.84
end,1705466967.0772853,18.91
start,1705466968.1764388,18.8
end,1705466968.1658726,18.84
start,1705466969.1775277,18.72
end,1705466968.1658726,18.84
start,1705466970.2262957,18.56
end,1705466970.7091343,18.72
start,1705466971.1756926,18.45
end,1705466970.7091343,18.72
start,1705466972.1763024,18.63
end,1705466972.0754302,18.45
start,1705466973.236838,18.71
end,1705466972.9445698,18.63
start,1705466974.1753492,18.84
end,1705466974.2156565,18.71
start,1705466975.181409,18.95
end,1705466975.8584495,18.95
start,1705466977.1747725,19.09
end,1705466977.2412937,19.01
start,1705466978.1749246,19.22
end,1705466978.2742505,19.09
start,1705466979.223931,19.2
end,1705466979.0908225,19.22
start,1705466980.173822,19.12
end,1705466980.0734541,19.2
start,1705466981.1893973,19.15
end,1705466981.5570035,19.12
start,1705466982.2394524,19.18
end,1705466982.3569477,19.15
start,1705466983.2398047,19.05
end,1705466983.3902626,19.18
start,1705466984.1885743,18.97
end,1705466984.2063255,19.05
start,1705466985.2392335,18.79
end,1705466984.9897578,18.97
start,1705466986.1724854,18.66
end,1705466986.0558872,18.79
start,1705466988.2390883,18.54
end,1705466987.5714943,18.66
start,1705466989.1720884,18.51
end,1705466989.1399703,18.54
start,1705466990.187834,18.3
end,1705466990.154903,18.51
start,1705466991.2378285,18.0
end,1705466990.154903,18.51
start,1705466992.1710012,17.67
end,1705466992.6037824,18
start,1705466993.1879644,17.35
end,1705466993.370332,17.67
start,1705466994.2368748,17.07
end,1705466993.9870515,17.35
start,1705466995.1708813,17.09
end,1705466995.270437,17.07
start,1705466996.1867461,17.22
end,1705466996.087297,17.09
start,1705466997.2370574,17.43
end,1705466997.8030727,17.22
start,1705466998.1752863,17.33
end,1705466998.9527981,17.33
start,1705466999.1893878,17.18
end,1705466999.918922,17.18
start,1705467001.1688027,16.97
end,1705467001.2021708,17.08
start,1705467002.185649,16.86
end,1705467001.9683366,16.97
start,1705467003.2346513,16.71
end,1705467003.0015433,16.86
start,1705467004.168281,16.53
end,1705467003.0015433,16.86
start,1705467005.184574,16.42
end,1705467005.0343559,16.71
start,1705467006.2341259,16.19
end,1705467006.2517486,16.42
start,1705467007.2008832,15.92
end,1705467006.983919,16.19
start,1705467008.1839526,15.65
end,1705467008.033937,15.92
start,1705467009.2334173,15.46
end,1705467009.7519724,15.65
start,1705467011.1880565,15.49
end,1705467010.5165083,15.46
start,1705467012.2329519,15.47
end,1705467012.0400214,15.49
start,1705467013.1656883,15.34
end,1705467013.095917,15.47
start,1705467014.182704,15.24
end,1705467014.3155046,15.34
start,1705467015.232011,14.94
end,1705467015.081991,15.24
start,1705467016.1753213,14.62
end,1705467016.1655803,14.94
start,1705467017.1811419,14.3
end,1705467017.5642526,14.62
