end,1706262015.6883256,142
start,1706262017.2296243,144
end,1706262016.8289664,143
start,1706262018.2474868,145
end,1706262017.6679256,144
start,1706262019.1862822,146
end,1706262019.7207072,146
start,1706262020.1933708,147
end,1706262020.6549037,147
start,1706262021.2406833,148
end,1706262021.7522347,148
start,1706262022.1762822,149
end,1706262022.614707,149
start,1706262023.1920767,150
end,1706262023.594094,150
start,1706262025.176272,152
end,1706262024.7179856,151
start,1706262026.1914995,153
end,1706262025.5842774,152
start,1706262027.2483518,154
end,1706262026.693251,153
start,1706262028.1819913,155
end,1706262027.6475084,154
start,1706262029.1990645,156
end,1706262028.6669261,155
start,1706262030.2545888,157
end,1706262029.6402183,156
start,1706262031.1768346,158
end,1706262031.607722,158
start,1706262032.1895099,159
end,1706262032.8034391,159
start,1706262033.2522404,160
end,1706262033.7294774,160
start,1706262034.1873186,161
end,1706262034.653804,161
start,1706262035.2029,162
end,1706262035.6027665,162
start,1706262037.1901026,164
end,1706262036.8616464,163
start,1706262038.1958687,165
end,1706262037.6253574,164
start,1706262039.2437878,166
end,1706262038.6097975,165
start,1706262040.183545,167
end,1706262040.0831287,166
start,1706262041.191409,168
end,1706262041.6546972,168
start,1706262042.240685,169
end,1706262042.6585982,169
start,1706262043.1836343,170
end,1706262043.586667,170
start,1706262044.1915789,171
end,1706262044.9076426,171
start,1706262045.2881262,172
end,1706262045.686836,172
start,1706262046.184832,173
end,1706262046.5901423,173
start,1706262048.2468169,175
end,1706262047.6146224,174
start,1706262049.1871765,176
end,1706262048.6493287,175
start,1706262050.2052085,177
end,1706262049.6013947,176
start,1706262051.2445028,178
end,1706262050.6021657,177
start,1706262052.228093,179
end,1706262052.6204326,179
start,1706262053.2051215,180
end,1706262053.60555,180
start,1706262054.250583,181
end,1706262054.651084,181
start,1706262055.1893935,182
end,1706262055.577932,182
start,1706262056.202874,183
end,1706262056.6786077,183
start,1706262058.1835744,185
end,1706262057.6521204,184
start,1706262059.203322,186
end,1706262058.622299,185
start,1706262060.2482972,187
end,1706262059.623417,186
start,1706262061.190567,188
end,1706262060.6650956,187
start,1706262062.2006912,189
end,1706262061.5868115,188
start,1706262063.244186,190
end,1706262062.6161067,189
start,1706262064.1892397,191
end,1706262064.5941205,191
start,1706262065.2022533,192
end,1706262065.8157067,192
start,1706262066.251404,193
end,1706262066.6488094,193
start,1706262067.1861975,194
end,1706262067.5914285,194
start,1706262068.19264,195
end,1706262068.6576233,195
start,1706262070.1908298,197
end,1706262069.6475346,196
start,1706262071.1983302,198
end,1706262070.5981073,197
start,1706262072.2467282,199
end,1706262071.632583,198
start,1706262073.1794858,200
end,1706262072.800543,199
start,1706262074.2018607,201
end,1706262073.7020063,200
start,1706262075.2542737,202
end,1706262074.5995252,201
start,1706262076.1904159,203
end,1706262076.5897799,203
start,1706262077.2035067,204
end,1706262077.5983696,204
start,1706262078.2424242,205
end,1706262078.6926835,205
start,1706262079.2163417,206
end,1706262079.6167035,206
start,1706262080.1909757,207
end,1706262080.627213,207
start,1706262082.223834,209
end,1706262081.6533875,208
start,1706262083.202768,210
end,1706262082.6186166,209
start,1706262084.242091,211
end,1706262083.6879363,210
start,1706262085.1909766,212
end,1706262084.6432416,211
start,1706262086.1925476,213
end,1706262085.7061586,212
start,1706262087.2471714,214
end,1706262086.6259427,213
start,1706262088.1809802,215
end,1706262088.6157043,215
start,1706262089.2011142,216
end,1706262089.5944242,216
start,1706262090.255056,217
end,1706262090.6811485,217
start,1706262091.1809418,218
end,1706262091.603438,218
start,1706262092.2039096,219
end,1706262092.805574,219
start,1706262093.2431755,220
end,1706262093.6586068,220
start,1706262095.198265,222
end,1706262094.6441982,221
start,1706262096.2534394,223
end,1706262095.6773257,222
start,1706262097.2237706,224
end,1706262096.6601527,223
start,1706262098.2011755,225
end,1706262097.744136,224
start,1706262099.249806,226
end,1706262098.6098998,225
start,1706262100.2235622,227
end,1706262099.6379328,226
start,1706262101.20481,228
end,1706262101.5910144,228
start,1706262102.2436857,229
end,1706262102.7492628,229
start,1706262103.1897376,230
end,1706262103.696463,230
start,1706262104.1924534,231
end,1706262104.598244,231
start,1706262106.1886728,233
end,1706262105.6406221,232
start,1706262107.1909716,234
end,1706262106.574571,233
start,1706262108.2454128,235
end,1706262107.5923595,234
start,1706262109.1774335,236
end,1706262109.5771384,236
start,1706262110.196505,237
end,1706262110.6823108,237
start,1706262111.2428389,238
end,1706262111.6440248,238
start,1706262112.1912284,239
end,1706262112.7002604,239
start,1706262113.2035127,240
end,1706262113.6029794,240
start,1706262114.247043,241
end,1706262114.7255013,241
start,1706262115.2219276,242
end,1706262115.6497407,242
start,1706262116.1976013,243
end,1706262116.5879745,243
start,1706262118.1901853,245
end,1706262117.7040014,244
start,1706262119.2036536,246
end,1706262118.5749555,245
start,1706262120.2496047,247
end,1706262119.659195,246
start,1706262121.1864283,248
end,1706262121.5814207,248
start,1706262122.196664,249
end,1706262122.613135,249
start,1706262123.249848,250
end,1706262123.6498926,250
start,1706262124.1882057,251
end,1706262124.8728907,251
start,1706262125.2041364,252
end,1706262125.5873938,252
start,1706262127.1914353,254
end,1706262126.6493027,253
start,1706262128.1991978,255
end,1706262127.5765667,254
start,1706262129.2554374,256
end,1706262128.8006816,255
start,1706262130.1865566,257
end,1706262129.8715255,256
start,1706262131.2036622,258
end,1706262130.6029716,257
start,1706262132.2545931,259
end,1706262132.6517935,259
start,1706262133.1903813,260
end,1706262133.5717473,260
start,1706262134.1920764,261
end,1706262134.6926444,261
start,1706262135.2549736,262
end,1706262135.6395988,262
start,1706262136.1876767,263
end,1706262136.5825512,263
start,1706262137.2038574,264
end,1706262137.6661432,264
start,1706262139.1922348,266
end,1706262138.6527252,265
start,1706262140.2023199,267
end,1706262139.6227481,266
start,1706262141.2804286,268
end,1706262140.7952065,267
start,1706262142.2191896,269
end,1706262141.9768372,268
start,1706262143.2043943,270
end,1706262143.5925703,270
start,1706262144.2496495,271
end,1706262144.7595167,271
start,1706262145.183734,272
end,1706262145.8756058,272
start,1706262146.236662,273
end,1706262146.6848369,273
start,1706262148.1923041,275
end,1706262147.642122,274
start,1706262149.1979866,276
end,1706262148.5742352,275
start,1706262150.2540355,277
end,1706262149.6445968,276
start,1706262151.1777244,278
end,1706262150.6652408,277
start,1706262152.1990516,279
end,1706262151.85039,278
start,1706262153.2558618,280
end,1706262152.6997228,279
start,1706262154.1893184,281
end,1706262153.6326156,280
start,1706262155.202871,282
end,1706262155.5804167,282
start,1706262156.2805765,283
end,1706262155.5804167,282
start,1706262157.19022,284
end,1706262157.666528,284
start,1706262158.205074,285
end,1706262158.59936,285
start,1706262159.2545233,286
end,1706262159.6703503,286
start,1706262161.2058651,288
end,1706262161.1740012,287
start,1706262162.254177,289
end,1706262161.6016352,288
start,1706262163.2249577,290
end,1706262162.6399598,289
start,1706262164.1955926,291
end,1706262163.6257787,290
start,1706262165.2427387,292
end,1706262164.640929,291
start,1706262166.1880853,293
end,1706262165.842246,292
start,1706262167.204211,294
end,1706262167.5992072,294
start,1706262168.251224,295
end,1706262167.5992072,294
start,1706262169.1911716,296
end,1706262169.8303666,296
start,1706262170.2047918,297
end,1706262170.5936358,297
start,1706262171.2504387,298
end,1706262171.6680613,298
start,1706262173.201828,300
end,1706262172.5940197,299
start,1706262174.2545474,301
end,1706262173.612629,300
start,1706262175.1939497,302
end,1706262174.689738,301
start,1706262176.1923683,303
end,1706262175.5914264,302
start,1706262177.2496743,304
end,1706262176.693077,303
start,1706262178.1894643,305
end,1706262178.6056743,305
start,1706262179.2062182,306
end,1706262179.5875113,306
start,1706262180.2453141,307
end,1706262180.6827679,307
start,1706262181.1822474,308
end,1706262181.598912,308
start,1706262182.1990938,309
end,1706262182.5844107,309
start,1706262183.2114003,310
end,1706262183.6480424,310
start,1706262185.2367983,312
end,1706262184.5864258,311
start,1706262186.2067857,313
end,1706262185.706394,312
start,1706262187.187011,314
end,1706262186.655474,313
start,1706262189.2093642,316
end,1706262188.8158867,315
start,1706262190.1791155,317
end,1706262189.5955825,316
start,1706262191.2333941,318
end,1706262190.611956,317
start,1706262192.218949,319
end,1706262192.6253445,319
start,1706262193.2270465,320
end,1706262192.6253445,319
start,1706262194.191096,321
end,1706262194.5916388,321
start,1706262195.209305,322
end,1706262195.6089666,322
start,1706262196.2299018,323
end,1706262196.8206644,323
start,1706262197.1962457,324
end,1706262197.5971785,324
start,1706262198.2175546,325
end,1706262198.6146564,325
start,1706262200.2045212,327
end,1706262199.6202233,326
start,1706262201.2539718,328
end,1706262200.5930946,327
start,1706262202.1885467,329
end,1706262201.654798,328
start,1706262203.2056897,330
end,1706262202.5913165,329
start,1706262204.2136297,331
end,1706262203.674322,330
start,1706262205.180769,332
end,1706262204.6138082,331
start,1706262206.198637,333
end,1706262206.5847862,333
start,1706262207.215558,334
end,1706262207.7159588,334
start,1706262208.2303698,335
end,1706262208.641974,335
start,1706262209.244061,336
end,1706262209.6448104,336
start,1706262211.2259765,338
end,1706262210.6133492,337
start,1706262212.193196,339
end,1706262211.6777995,338
start,1706262213.253387,340
end,1706262212.6361544,339
start,1706262214.1921666,341
end,1706262213.641409,340
start,1706262215.2057407,342
end,1706262214.580939,341
start,1706262216.251809,343
end,1706262216.644704,343
start,1706262217.1846447,344
end,1706262217.7556317,344
start,1706262218.204859,345
end,1706262218.603704,345
start,1706262219.250941,346
end,1706262219.6581328,346
start,1706262220.1899304,347
end,1706262220.606153,347
start,1706262221.2050803,348
end,1706262221.6137369,348
start,1706262223.1849174,350
end,1706262222.7679083,349
start,1706262224.1915157,351
end,1706262223.5697963,350
start,1706262225.24823,352
end,1706262224.5922084,351
start,1706262226.1797886,353
end,1706262226.5810254,353
start,1706262227.2051215,354
end,1706262227.5826821,354
start,1706262228.2561336,355
end,1706262228.6475048,355
start,1706262229.1927443,356
end,1706262229.5821805,356
start,1706262230.234759,357
end,1706262230.688617,357
start,1706262231.2534807,358
end,1706262231.6547823,358
start,1706262233.1937625,360
end,1706262232.6926336,359
start,1706262234.246298,361
end,1706262233.5947886,360
start,1706262235.2271366,362
end,1706262234.7509851,361
start,1706262236.2025943,363
end,1706262235.643251,362
start,1706262237.2858188,364
end,1706262236.612865,363
start,1706262238.1798637,365
end,1706262238.601958,365
start,1706262239.2068412,366
end,1706262239.603175,366
start,1706262240.2487197,367
end,1706262240.6409833,367
start,1706262241.1927557,368
end,1706262241.5739772,368
start,1706262242.2026532,369
end,1706262242.9712803,369
start,1706262243.2938957,370
end,1706262243.682262,370
start,1706262245.2006764,372
end,1706262244.6311634,371
start,1706262246.255851,373
end,1706262245.6016705,372
start,1706262247.189983,374
end,1706262246.7414007,373
start,1706262248.2060828,375
end,1706262247.5795534,374
start,1706262249.2919483,376
end,1706262248.597628,375
start,1706262250.181972,377
end,1706262250.5859659,377
start,1706262251.2338865,378
end,1706262251.7507486,378
start,1706262252.29016,379
end,1706262252.696437,379
start,1706262253.192946,380
end,1706262253.583036,380
start,1706262254.1994061,381
end,1706262254.614309,381
start,1706262256.1869164,383
end,1706262255.6481378,382
start,1706262257.2357445,384
end,1706262256.5985587,383
start,1706262258.2575011,385
end,1706262257.6795971,384
start,1706262259.184371,386
end,1706262258.6521938,385
start,1706262260.2059278,387
end,1706262259.644454,386
start,1706262261.2418897,388
end,1706262261.689088,388
start,1706262262.1914594,389
end,1706262261.689088,388
start,1706262263.2030904,390
end,1706262263.5922236,390
start,1706262264.2459118,391
end,1706262264.762746,391
start,1706262265.1847525,392
end,1706262265.5852828,392
start,1706262266.2021532,393
end,1706262266.7014248,393
start,1706262268.192486,395
end,1706262267.6420622,394
start,1706262269.1931312,396
end,1706262268.5920632,395
start,1706262270.256587,397
end,1706262269.6621273,396
start,1706262271.1940079,398
end,1706262270.644059,397
start,1706262272.2027876,399
end,1706262271.6029046,398
start,1706262273.2547154,400
end,1706262273.1528196,399
start,1706262274.224929,401
end,1706262274.677747,401
start,1706262275.1959646,402
end,1706262275.6105404,402
start,1706262276.2495134,403
end,1706262276.731379,403
start,1706262277.2184298,404
end,1706262277.6084955,404
start,1706262278.2051868,405
end,1706262278.6100113,405
start,1706262280.2306697,407
end,1706262279.673848,406
start,1706262281.2024841,408
end,1706262280.6163256,407
start,1706262282.2430124,409
end,1706262281.8253567,408
start,1706262283.1910975,410
end,1706262282.6312242,409
start,1706262284.2068417,411
end,1706262284.6405363,411
start,1706262285.2496698,412
end,1706262285.6491475,412
start,1706262286.1874995,413
end,1706262286.874173,413
start,1706262287.2057638,414
end,1706262287.590758,414
start,1706262288.256445,415
end,1706262288.711798,415
start,1706262290.2019336,417
end,1706262289.7352889,416
start,1706262291.2565503,418
end,1706262290.6026833,417
start,1706262292.193935,419
end,1706262291.888764,418
start,1706262293.195519,420
end,1706262292.8411868,419
start,1706262294.2556043,421
end,1706262293.6323314,420
start,1706262295.1888516,422
end,1706262295.574201,422
start,1706262296.2023647,423
end,1706262296.700022,423
start,1706262297.2492158,424
end,1706262297.6560838,424
start,1706262298.1927834,425
end,1706262298.657224,425
start,1706262299.204087,426
end,1706262299.5869915,426
start,1706262301.1854167,428
end,1706262300.690958,427
start,1706262302.1940255,429
end,1706262301.6088,428
start,1706262303.2560115,430
end,1706262302.5946114,429
start,1706262304.1806264,431
end,1706262304.5956175,431
start,1706262305.1980736,432
end,1706262305.720164,432
start,1706262306.2499092,433
end,1706262306.6517286,433
start,1706262307.2675867,434
end,1706262307.6540508,434
start,1706262308.2075517,435
end,1706262308.5927854,435
start,1706262309.2563894,436
end,1706262309.641226,436
start,1706262310.194989,437
end,1706262310.6331916,437
start,1706262312.2559888,439
end,1706262311.6260993,438
start,1706262313.1941686,440
end,1706262312.6437912,439
start,1706262314.2033145,441
end,1706262313.7491245,440
start,1706262315.2541282,442
end,1706262314.745304,441
start,1706262316.1851683,443
end,1706262316.599954,443
start,1706262317.203726,444
end,1706262317.5929615,444
start,1706262318.258037,445
end,1706262318.7117765,445
start,1706262319.1925368,446
end,1706262319.5835397,446
start,1706262320.2366645,447
end,1706262320.6680863,447
start,1706262321.4023087,448
end,1706262321.7875946,448
start,1706262322.1888013,449
end,1706262322.6005263,449
start,1706262323.2093427,450
end,1706262323.641505,450
start,1706262325.1824389,452
end,1706262324.8817348,451
start,1706262326.202851,453
end,1706262325.8560166,452
start,1706262327.2551396,454
end,1706262326.606813,453
start,1706262328.1892154,455
end,1706262327.7407215,454
start,1706262329.1957538,456
end,1706262328.6432946,455
start,1706262330.2487667,457
end,1706262329.6750712,456
start,1706262331.193887,458
end,1706262331.777773,458
start,1706262332.1933131,459
end,1706262332.593786,459
start,1706262333.2476075,460
end,1706262333.770375,460
start,1706262334.1864507,461
end,1706262334.5848522,461
start,1706262335.2077107,462
end,1706262335.5865245,462
start,1706262337.1931431,464
end,1706262336.7092717,463
start,1706262338.1937032,465
end,1706262337.581053,464
start,1706262339.247857,466
end,1706262338.678767,465
start,1706262340.1807165,467
end,1706262339.8275118,466
start,1706262341.1976953,468
end,1706262341.6630428,468
start,1706262342.251973,469
end,1706262342.6466098,469
start,1706262343.1864183,470
end,1706262343.587243,470
start,1706262344.2040303,471
end,1706262344.837242,471
start,1706262345.253856,472
end,1706262345.642514,472
start,1706262346.1942124,473
end,1706262346.6644247,473
start,1706262347.1980062,474
end,1706262347.5824301,474
start,1706262349.1915913,476
end,1706262348.8194098,475
start,1706262350.1942875,477
end,1706262349.6390703,476
start,1706262351.246156,478
end,1706262350.5792098,477
start,1706262352.1941435,479
end,1706262352.5704377,479
start,1706262353.19348,480
end,1706262353.6410823,480
start,1706262354.2567043,481
end,1706262354.64265,481
start,1706262355.1929488,482
end,1706262355.7798872,482
start,1706262356.2074428,483
end,1706262356.6069424,483
start,1706262357.2915757,484
end,1706262357.687853,484
start,1706262358.2253659,485
end,1706262358.656834,485
start,1706262359.2048578,486
end,1706262359.589376,486
start,1706262361.1917167,488
end,1706262360.7064483,487
start,1706262362.1932852,489
end,1706262361.5778906,488
start,1706262363.2950199,490
end,1706262362.5917752,489
start,1706262364.181423,491
end,1706262364.5867865,491
start,1706262365.1998127,492
end,1706262365.630659,492
start,1706262366.2557552,493
end,1706262365.630659,492
start,1706262367.1884816,494
end,1706262365.630659,492
start,1706262368.244269,495
end,1706262365.630659,492
start,1706262369.2536514,496
end,1706262365.630659,492
start,1706262371.1922665,498
end,1706262365.630659,492
start,1706262372.2450676,499
end,1706262365.630659,492
start,1706262373.2334943,500
end,1706262365.630659,492
start,1706262374.1957233,501
end,1706262365.630659,492
start,1706262375.2583127,502
end,1706262365.630659,492
start,1706262376.1853807,503
end,1706262365.630659,492
start,1706262377.2044873,504
end,1706262365.630659,492
start,1706262378.2916071,505
end,1706262365.630659,492
start,1706262379.1946127,506
end,1706262365.630659,492
start,1706262380.2020395,507
end,1706262365.630659,492
start,1706262381.2512028,508
end,1706262365.630659,492
start,1706262382.1946445,509
end,1706262365.630659,492
start,1706262383.2009249,510
end,1706262365.630659,492
start,1706262385.1946015,512
end,1706262365.630659,492
start,1706262386.2400925,513
end,1706262365.630659,492
start,1706262387.217741,514
end,1706262365.630659,492
start,1706262388.194901,515
end,1706262365.630659,492
start,1706262389.2446177,516
end,1706262365.630659,492
start,1706262390.2209208,517
end,1706262365.630659,492
start,1706262391.194771,518
end,1706262365.630659,492
start,1706262392.2465131,519
end,1706262365.630659,492
start,1706262393.2150836,520
end,1706262365.630659,492
start,1706262394.1828396,521
end,1706262365.630659,492
start,1706262396.2176964,523
end,1706262365.630659,492
start,1706262397.219524,524
end,1706262396.613058,523
start,1706262398.206107,525
end,1706262397.6625733,524
start,1706262399.2067883,526
end,1706262398.844764,525
start,1706262400.230895,527
end,1706262399.6162322,526
start,1706262401.201418,528
end,1706262401.6002114,528
start,1706262402.212525,529
end,1706262401.6002114,528
start,1706262403.221191,530
end,1706262403.6813676,530
start,1706262404.2450159,531
end,1706262404.658572,531
start,1706262405.2119322,532
end,1706262405.6114979,532
start,1706262406.1892135,533
end,1706262406.5829122,533
start,1706262407.2051136,534
end,1706262407.6602461,534
start,1706262409.1942875,536
end,1706262408.6145937,535
start,1706262410.2010713,537
end,1706262409.576151,536
start,1706262411.2182999,538
end,1706262410.7489269,537
start,1706262412.1837637,539
end,1706262411.6007273,538
start,1706262413.2066286,540
end,1706262412.5984542,539
start,1706262414.2090895,541
end,1706262413.7536273,540
start,1706262415.1924202,542
end,1706262415.594979,542
start,1706262416.2103386,543
end,1706262416.6107225,543
start,1706262417.2180398,544
end,1706262417.6510003,544
start,1706262418.1957517,545
end,1706262418.6146185,545
start,1706262419.208691,546
end,1706262419.6006913,546
start,1706262420.2171793,547
end,1706262420.716136,547
start,1706262422.2095132,549
end,1706262421.5749643,548
start,1706262423.2173913,550
end,1706262422.6060975,549
start,1706262424.196983,551
end,1706262423.6339078,550
start,1706262425.204899,552
end,1706262424.6001492,551
start,1706262426.2123654,553
end,1706262425.6265028,552
start,1706262427.1911807,554
end,1706262427.6799161,554
start,1706262428.1953077,555
end,1706262428.5955071,555
start,1706262429.2196038,556
end,1706262429.6199305,556
start,1706262430.229039,557
end,1706262430.6588683,557
start,1706262431.201271,558
end,1706262431.5956032,558
start,1706262432.2074728,559
end,1706262432.6507025,559
start,1706262433.196341,560
end,1706262433.5833602,560
start,1706262435.2200286,562
end,1706262434.5957248,561
start,1706262436.190554,563
end,1706262435.5977726,562
start,1706262437.1947918,564
end,1706262436.5929325,563
start,1706262438.2177489,565
end,1706262437.5945392,564
start,1706262439.189024,566
end,1706262438.6031065,565
start,1706262440.205701,567
end,1706262440.6178343,567
start,1706262441.2093384,568
end,1706262441.60914,568
start,1706262442.1948092,569
end,1706262442.758093,569
start,1706262443.1952932,570
end,1706262443.5969105,570
start,1706262444.2219336,571
end,1706262444.6720548,571
start,1706262445.19681,572
end,1706262445.585279,572
start,1706262447.2197056,574
end,1706262446.6003158,573
start,1706262448.1825225,575
end,1706262447.7189422,574
start,1706262449.2102578,576
end,1706262448.5848634,575
start,1706262450.2119992,577
end,1706262449.682666,576
start,1706262451.1911652,578
end,1706262450.612905,577
start,1706262452.208025,579
end,1706262452.6621954,579
start,1706262453.2467701,580
end,1706262452.6621954,579
start,1706262454.1891582,581
end,1706262454.570511,581
start,1706262455.2097769,582
end,1706262455.601149,582
start,1706262456.2181544,583
end,1706262456.6667209,583
start,1706262457.1829455,584
end,1706262457.6693335,584
start,1706262459.210161,586
end,1706262458.6333835,585
start,1706262460.1919405,587
end,1706262459.6130624,586
start,1706262461.2455301,588
end,1706262460.5959628,587
start,1706262462.2581198,589
end,1706262461.6655977,588
start,1706262463.1846156,590
end,1706262463.5851598,590
start,1706262464.2014058,591
end,1706262464.6351342,591
start,1706262465.21184,592
end,1706262465.604835,592
start,1706262466.1890306,593
end,1706262466.6892798,593
start,1706262467.1955707,594
end,1706262467.5954828,594
start,1706262468.2108428,595
end,1706262468.6110349,595
start,1706262469.2284815,596
end,1706262469.6597872,596
start,1706262470.197887,597
end,1706262470.6008668,597
start,1706262472.190189,599
end,1706262471.7042384,598
start,1706262473.2080247,600
end,1706262472.574233,599
start,1706262474.2182295,601
end,1706262473.654219,600
start,1706262475.1949708,602
end,1706262474.7410984,601
start,1706262476.2058182,603
